distribution_channel,market_segment,total_of_special_requests,booking_changes,lead_time,adr,days_in_waiting_list,canceled_rooms,total_rooms,cancellation_rate
TA/TO,Online TA,2,0,37,127.8,0,1,1,100.0
TA/TO,Online TA,2,0,37,140.0,0,1,2,50.0
TA/TO,Online TA,2,0,37,145.8,0,2,2,100.0
TA/TO,Online TA,2,0,37,149.4,0,1,1,100.0
TA/TO,Online TA,2,0,37,207.9,0,1,1,100.0
TA/TO,Online TA,2,0,38,39.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,48.0,0,2,2,100.0
TA/TO,Online TA,2,0,38,63.47,0,1,1,100.0
TA/TO,Online TA,2,0,38,74.8,0,2,2,100.0
TA/TO,Online TA,2,0,38,88.4,0,1,2,50.0
TA/TO,Online TA,2,0,38,92.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,94.5,0,1,1,100.0
TA/TO,Online TA,2,0,38,100.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,102.7,0,1,1,100.0
TA/TO,Online TA,2,0,38,105.12,0,1,1,100.0
TA/TO,Online TA,2,0,38,106.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,130.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,139.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,140.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,145.67,0,1,1,100.0
TA/TO,Online TA,2,0,38,151.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,169.0,0,1,1,100.0
TA/TO,Online TA,2,0,38,185.57,0,1,1,100.0
TA/TO,Online TA,2,0,38,230.0,0,1,1,100.0
TA/TO,Online TA,2,0,39,50.77,0,2,2,100.0
TA/TO,Online TA,2,0,39,74.8,0,1,1,100.0
TA/TO,Online TA,2,0,39,94.5,0,2,5,40.0
TA/TO,Online TA,2,0,39,113.9,0,1,1,100.0
TA/TO,Online TA,2,0,39,120.0,0,1,1,100.0
TA/TO,Online TA,2,0,39,135.0,0,1,1,100.0
TA/TO,Online TA,2,0,39,145.1,0,1,1,100.0
TA/TO,Online TA,2,0,39,160.0,0,1,1,100.0
TA/TO,Online TA,2,0,40,48.0,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,40,76.0,0,2,2,100.0
TA/TO,Online TA,2,0,40,85.5,0,1,1,100.0
TA/TO,Online TA,2,0,40,94.5,0,3,4,75.0
TA/TO,Online TA,2,0,40,96.3,0,2,2,100.0
TA/TO,Online TA,2,0,40,117.29,0,1,1,100.0
TA/TO,Online TA,2,0,40,130.9,0,1,1,100.0
TA/TO,Online TA,2,0,40,176.4,0,1,1,100.0
TA/TO,Online TA,2,0,40,207.9,0,1,1,100.0
TA/TO,Online TA,2,0,41,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,41,96.3,0,1,1,100.0
TA/TO,Online TA,2,0,41,97.5,0,1,1,100.0
TA/TO,Online TA,2,0,41,98.67,0,2,2,100.0
TA/TO,Online TA,2,0,41,109.0,0,1,1,100.0
TA/TO,Online TA,2,0,41,110.5,0,1,1,100.0
TA/TO,Online TA,2,0,41,125.0,0,1,1,100.0
TA/TO,Online TA,2,0,41,131.75,0,1,1,100.0
TA/TO,Online TA,2,0,41,143.55,0,1,1,100.0
TA/TO,Online TA,2,0,41,145.2,0,2,2,100.0
TA/TO,Online TA,2,0,41,152.1,0,1,1,100.0
TA/TO,Online TA,2,0,41,172.0,0,1,1,100.0
TA/TO,Online TA,2,0,41,202.0,0,1,1,100.0
TA/TO,Online TA,2,0,42,37.8,0,1,1,100.0
TA/TO,Online TA,2,0,42,48.0,0,2,2,100.0
TA/TO,Online TA,2,0,42,55.8,0,1,1,100.0
TA/TO,Online TA,2,0,42,66.67,0,1,1,100.0
TA/TO,Online TA,2,0,42,85.5,0,1,1,100.0
TA/TO,Online TA,2,0,42,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,42,93.3,0,1,1,100.0
TA/TO,Online TA,2,0,42,94.5,0,1,1,100.0
TA/TO,Online TA,2,0,42,96.39,0,1,1,100.0
TA/TO,Online TA,2,0,42,97.5,0,1,1,100.0
TA/TO,Online TA,2,0,42,117.83,0,1,1,100.0
TA/TO,Online TA,2,0,42,130.0,0,1,2,50.0
TA/TO,Online TA,2,0,42,140.0,0,1,1,100.0
TA/TO,Online TA,2,0,43,46.8,0,1,5,20.0
TA/TO,Online TA,2,0,43,74.8,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,43,88.0,0,1,1,100.0
TA/TO,Online TA,2,0,43,105.0,0,1,1,100.0
TA/TO,Online TA,2,0,43,105.12,0,1,1,100.0
TA/TO,Online TA,2,0,43,119.0,0,3,3,100.0
TA/TO,Online TA,2,0,43,140.0,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,43,146.33,0,1,1,100.0
TA/TO,Online TA,2,0,43,160.0,0,1,1,100.0
TA/TO,Online TA,2,0,43,168.3,0,1,2,50.0
TA/TO,Online TA,2,0,43,176.67,0,1,1,100.0
TA/TO,Online TA,2,0,43,194.3,0,1,1,100.0
TA/TO,Online TA,2,0,43,196.67,0,1,1,100.0
TA/TO,Online TA,2,0,44,37.8,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,44,48.0,0,4,6,66.66666666666666
TA/TO,Online TA,2,0,44,74.8,0,1,2,50.0
TA/TO,Online TA,2,0,44,82.44,0,1,1,100.0
TA/TO,Online TA,2,0,44,83.6,0,1,1,100.0
TA/TO,Online TA,2,0,44,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,44,129.15,0,1,1,100.0
TA/TO,Online TA,2,0,44,148.28,0,1,1,100.0
TA/TO,Online TA,2,0,44,149.4,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,44,168.3,0,1,1,100.0
TA/TO,Online TA,2,0,45,85.5,0,1,1,100.0
TA/TO,Online TA,2,0,45,86.4,0,2,2,100.0
TA/TO,Online TA,2,0,45,90.0,0,1,1,100.0
TA/TO,Online TA,2,0,45,96.9,0,1,4,25.0
TA/TO,Online TA,2,0,45,104.72,0,1,1,100.0
TA/TO,Online TA,2,0,45,106.2,0,1,1,100.0
TA/TO,Online TA,2,0,45,126.0,0,1,1,100.0
TA/TO,Online TA,2,0,45,140.0,0,2,2,100.0
TA/TO,Online TA,2,0,45,198.0,0,1,1,100.0
TA/TO,Online TA,2,0,46,37.8,0,2,2,100.0
TA/TO,Online TA,2,0,46,44.8,0,1,1,100.0
TA/TO,Online TA,2,0,46,58.0,0,1,2,50.0
TA/TO,Online TA,2,0,46,68.0,0,1,1,100.0
TA/TO,Online TA,2,0,46,74.8,0,1,1,100.0
TA/TO,Online TA,2,0,46,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,46,80.0,0,1,1,100.0
TA/TO,Online TA,2,0,46,87.75,0,3,3,100.0
TA/TO,Online TA,2,0,46,107.55,0,1,1,100.0
TA/TO,Online TA,2,0,46,112.0,0,1,1,100.0
TA/TO,Online TA,2,0,46,163.0,0,1,1,100.0
TA/TO,Online TA,2,0,47,42.0,0,1,1,100.0
TA/TO,Online TA,2,0,47,72.0,0,1,1,100.0
TA/TO,Online TA,2,0,47,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,47,103.33,0,1,1,100.0
TA/TO,Online TA,2,0,47,117.9,0,1,1,100.0
TA/TO,Online TA,2,0,47,146.78,0,1,1,100.0
TA/TO,Online TA,2,0,47,158.78,0,1,1,100.0
TA/TO,Online TA,2,0,47,164.0,0,2,2,100.0
TA/TO,Online TA,2,0,47,180.67,0,1,1,100.0
TA/TO,Online TA,2,0,47,230.0,0,1,1,100.0
TA/TO,Online TA,2,0,48,78.0,0,1,1,100.0
TA/TO,Online TA,2,0,48,115.2,0,3,3,100.0
TA/TO,Online TA,2,0,48,139.0,0,1,1,100.0
TA/TO,Online TA,2,0,48,149.0,0,1,1,100.0
TA/TO,Online TA,2,0,48,152.1,0,1,1,100.0
TA/TO,Online TA,2,0,49,39.0,0,2,2,100.0
TA/TO,Online TA,2,0,49,48.0,0,1,1,100.0
TA/TO,Online TA,2,0,49,74.8,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,49,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,49,86.0,0,2,2,100.0
TA/TO,Online TA,2,0,49,86.4,0,1,1,100.0
TA/TO,Online TA,2,0,49,88.4,0,1,2,50.0
TA/TO,Online TA,2,0,49,93.6,0,3,3,100.0
TA/TO,Online TA,2,0,49,102.99,0,1,1,100.0
TA/TO,Online TA,2,0,49,118.8,0,1,1,100.0
TA/TO,Online TA,2,0,49,120.06,0,1,1,100.0
TA/TO,Online TA,2,0,49,156.6,0,1,1,100.0
TA/TO,Online TA,2,0,49,219.33,0,1,1,100.0
TA/TO,Online TA,2,0,49,230.0,0,3,3,100.0
TA/TO,Online TA,2,0,50,80.1,0,1,1,100.0
TA/TO,Online TA,2,0,50,86.4,0,2,2,100.0
TA/TO,Online TA,2,0,50,87.75,0,2,2,100.0
TA/TO,Online TA,2,0,50,93.6,0,4,5,80.0
TA/TO,Online TA,2,0,50,97.2,0,1,1,100.0
TA/TO,Online TA,2,0,50,114.0,0,1,1,100.0
TA/TO,Online TA,2,0,50,114.4,0,1,1,100.0
TA/TO,Online TA,2,0,50,115.2,0,1,1,100.0
TA/TO,Online TA,2,0,50,129.0,0,1,1,100.0
TA/TO,Online TA,2,0,50,135.9,0,1,1,100.0
TA/TO,Online TA,2,0,50,140.0,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,50,177.3,0,1,1,100.0
TA/TO,Online TA,2,0,51,51.84,0,1,1,100.0
TA/TO,Online TA,2,0,51,90.0,0,2,2,100.0
TA/TO,Online TA,2,0,51,103.7,0,1,1,100.0
TA/TO,Online TA,2,0,51,135.9,0,2,2,100.0
TA/TO,Online TA,2,0,51,139.5,0,1,1,100.0
TA/TO,Online TA,2,0,51,140.0,0,1,1,100.0
TA/TO,Online TA,2,0,51,212.4,0,1,1,100.0
TA/TO,Online TA,2,0,52,79.2,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,52,88.4,0,2,2,100.0
TA/TO,Online TA,2,0,52,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,52,102.0,0,1,1,100.0
TA/TO,Online TA,2,0,52,106.0,0,1,1,100.0
TA/TO,Online TA,2,0,52,122.4,0,1,1,100.0
TA/TO,Online TA,2,0,52,136.0,0,1,1,100.0
TA/TO,Online TA,2,0,52,148.91,0,1,1,100.0
TA/TO,Online TA,2,0,52,230.0,0,1,1,100.0
TA/TO,Online TA,2,0,53,43.0,0,2,2,100.0
TA/TO,Online TA,2,0,53,46.8,0,1,1,100.0
TA/TO,Online TA,2,0,53,100.0,0,1,1,100.0
TA/TO,Online TA,2,0,53,113.4,0,1,1,100.0
TA/TO,Online TA,2,0,53,119.0,0,1,1,100.0
TA/TO,Online TA,2,0,53,158.4,0,1,1,100.0
TA/TO,Online TA,2,0,53,190.0,0,1,2,50.0
TA/TO,Online TA,2,0,54,36.45,0,2,2,100.0
TA/TO,Online TA,2,0,54,85.5,0,1,1,100.0
TA/TO,Online TA,2,0,54,87.0,0,2,2,100.0
TA/TO,Online TA,2,0,54,89.1,0,1,1,100.0
TA/TO,Online TA,2,0,54,90.0,0,1,1,100.0
TA/TO,Online TA,2,0,54,93.6,0,1,2,50.0
TA/TO,Online TA,2,0,54,95.02,0,2,2,100.0
TA/TO,Online TA,2,0,54,107.75,0,1,1,100.0
TA/TO,Online TA,2,0,54,125.0,0,1,1,100.0
TA/TO,Online TA,2,0,54,189.0,0,1,1,100.0
TA/TO,Online TA,2,0,55,79.2,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,55,86.4,0,2,2,100.0
TA/TO,Online TA,2,0,55,89.0,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,55,90.1,0,1,1,100.0
TA/TO,Online TA,2,0,55,93.6,0,1,2,50.0
TA/TO,Online TA,2,0,55,100.3,0,1,2,50.0
TA/TO,Online TA,2,0,55,104.4,0,1,1,100.0
TA/TO,Online TA,2,0,55,109.8,0,1,1,100.0
TA/TO,Online TA,2,0,55,131.4,0,1,1,100.0
TA/TO,Online TA,2,0,55,139.5,0,1,2,50.0
TA/TO,Online TA,2,0,55,146.5,0,1,1,100.0
TA/TO,Online TA,2,0,55,148.25,0,1,1,100.0
TA/TO,Online TA,2,0,55,164.0,0,1,1,100.0
TA/TO,Online TA,2,0,55,190.0,0,2,2,100.0
TA/TO,Online TA,2,0,56,39.0,0,3,3,100.0
TA/TO,Online TA,2,0,56,62.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,71.85,0,1,1,100.0
TA/TO,Online TA,2,0,56,87.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,108.09,0,1,1,100.0
TA/TO,Online TA,2,0,56,119.0,0,1,2,50.0
TA/TO,Online TA,2,0,56,126.0,0,1,2,50.0
TA/TO,Online TA,2,0,56,140.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,189.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,208.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,225.0,0,1,1,100.0
TA/TO,Online TA,2,0,56,257.0,0,1,1,100.0
TA/TO,Online TA,2,0,57,74.8,0,1,1,100.0
TA/TO,Online TA,2,0,57,117.45,0,1,1,100.0
TA/TO,Online TA,2,0,57,130.2,0,1,1,100.0
TA/TO,Online TA,2,0,58,46.8,0,1,1,100.0
TA/TO,Online TA,2,0,58,77.35,0,1,1,100.0
TA/TO,Online TA,2,0,58,108.0,0,1,1,100.0
TA/TO,Online TA,2,0,58,117.3,0,1,1,100.0
TA/TO,Online TA,2,0,58,123.3,0,1,2,50.0
TA/TO,Online TA,2,0,58,198.0,0,1,1,100.0
TA/TO,Online TA,2,0,59,42.0,0,1,1,100.0
TA/TO,Online TA,2,0,59,85.86,0,1,1,100.0
TA/TO,Online TA,2,0,59,89.25,0,2,3,66.66666666666666
TA/TO,Online TA,2,0,59,102.06,0,1,1,100.0
TA/TO,Online TA,2,0,59,102.56,0,1,1,100.0
TA/TO,Online TA,2,0,59,111.25,0,1,1,100.0
TA/TO,Online TA,2,0,59,120.0,0,1,1,100.0
TA/TO,Online TA,2,0,59,138.6,0,1,1,100.0
TA/TO,Online TA,2,0,59,164.0,0,1,1,100.0
TA/TO,Online TA,2,0,59,170.0,0,1,1,100.0
TA/TO,Online TA,2,0,59,201.43,0,1,1,100.0
TA/TO,Online TA,2,0,59,212.14,0,1,1,100.0
TA/TO,Online TA,2,0,60,37.0,0,1,1,100.0
TA/TO,Online TA,2,0,60,45.64,0,1,1,100.0
TA/TO,Online TA,2,0,60,48.0,0,1,1,100.0
TA/TO,Online TA,2,0,60,80.1,0,1,1,100.0
TA/TO,Online TA,2,0,60,86.4,0,1,1,100.0
TA/TO,Online TA,2,0,60,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,60,89.25,0,1,1,100.0
TA/TO,Online TA,2,0,60,95.0,0,1,1,100.0
TA/TO,Online TA,2,0,60,103.2,0,1,1,100.0
TA/TO,Online TA,2,0,60,107.0,0,1,1,100.0
TA/TO,Online TA,2,0,60,117.3,0,1,1,100.0
TA/TO,Online TA,2,0,60,147.0,0,1,1,100.0
TA/TO,Online TA,2,0,61,79.0,0,1,1,100.0
TA/TO,Online TA,2,0,61,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,61,222.0,0,1,1,100.0
TA/TO,Online TA,2,0,62,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,62,97.2,0,1,1,100.0
TA/TO,Online TA,2,0,62,102.6,0,1,1,100.0
TA/TO,Online TA,2,0,62,126.0,0,3,3,100.0
TA/TO,Online TA,2,0,62,132.3,0,1,1,100.0
TA/TO,Online TA,2,0,62,200.0,0,1,1,100.0
TA/TO,Online TA,2,0,63,58.0,0,1,1,100.0
TA/TO,Online TA,2,0,63,68.4,0,1,1,100.0
TA/TO,Online TA,2,0,63,74.0,0,1,1,100.0
TA/TO,Online TA,2,0,63,79.2,0,2,2,100.0
TA/TO,Online TA,2,0,63,80.75,0,1,1,100.0
TA/TO,Online TA,2,0,63,82.0,0,1,1,100.0
TA/TO,Online TA,2,0,63,88.4,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,63,91.63,0,1,1,100.0
TA/TO,Online TA,2,0,63,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,63,101.4,0,1,1,100.0
TA/TO,Online TA,2,0,63,117.3,0,1,1,100.0
TA/TO,Online TA,2,0,63,236.0,0,1,1,100.0
TA/TO,Online TA,2,0,63,252.0,0,1,1,100.0
TA/TO,Online TA,2,0,64,48.0,0,1,1,100.0
TA/TO,Online TA,2,0,64,50.4,0,1,1,100.0
TA/TO,Online TA,2,0,64,79.2,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,64,91.8,0,2,2,100.0
TA/TO,Online TA,2,0,64,105.4,0,1,1,100.0
TA/TO,Online TA,2,0,64,115.6,0,1,1,100.0
TA/TO,Online TA,2,0,64,140.4,0,1,1,100.0
TA/TO,Online TA,2,0,64,148.5,0,1,1,100.0
TA/TO,Online TA,2,0,64,149.0,0,1,1,100.0
TA/TO,Online TA,2,0,64,209.0,0,1,1,100.0
TA/TO,Online TA,2,0,65,72.0,0,1,1,100.0
TA/TO,Online TA,2,0,65,73.95,0,1,1,100.0
TA/TO,Online TA,2,0,65,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,65,80.1,0,1,1,100.0
TA/TO,Online TA,2,0,65,89.0,0,1,1,100.0
TA/TO,Online TA,2,0,65,89.25,0,1,1,100.0
TA/TO,Online TA,2,0,65,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,65,97.33,0,1,1,100.0
TA/TO,Online TA,2,0,65,98.0,0,1,1,100.0
TA/TO,Online TA,2,0,65,100.3,0,1,1,100.0
TA/TO,Online TA,2,0,65,118.8,0,1,1,100.0
TA/TO,Online TA,2,0,65,123.0,0,1,1,100.0
TA/TO,Online TA,2,0,65,125.8,0,1,1,100.0
TA/TO,Online TA,2,0,66,52.0,0,1,1,100.0
TA/TO,Online TA,2,0,66,73.8,0,1,1,100.0
TA/TO,Online TA,2,0,66,82.0,0,1,1,100.0
TA/TO,Online TA,2,0,66,117.81,0,1,1,100.0
TA/TO,Online TA,2,0,66,168.3,0,1,1,100.0
TA/TO,Online TA,2,0,66,230.0,0,3,3,100.0
TA/TO,Online TA,2,0,67,68.0,0,1,1,100.0
TA/TO,Online TA,2,0,67,72.25,0,1,2,50.0
TA/TO,Online TA,2,0,67,74.8,0,1,2,50.0
TA/TO,Online TA,2,0,67,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,67,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,67,109.0,0,1,1,100.0
TA/TO,Online TA,2,0,67,115.0,0,1,1,100.0
TA/TO,Online TA,2,0,67,139.0,0,1,1,100.0
TA/TO,Online TA,2,0,67,234.0,0,1,1,100.0
TA/TO,Online TA,2,0,68,40.5,0,1,1,100.0
TA/TO,Online TA,2,0,68,74.8,0,2,2,100.0
TA/TO,Online TA,2,0,68,116.45,0,1,1,100.0
TA/TO,Online TA,2,0,68,132.3,0,1,2,50.0
TA/TO,Online TA,2,0,68,166.35,0,1,1,100.0
TA/TO,Online TA,2,0,68,170.0,0,1,1,100.0
TA/TO,Online TA,2,0,69,42.0,0,2,6,33.33333333333333
TA/TO,Online TA,2,0,69,59.75,0,1,1,100.0
TA/TO,Online TA,2,0,69,70.0,0,1,1,100.0
TA/TO,Online TA,2,0,69,76.5,0,1,1,100.0
TA/TO,Online TA,2,0,69,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,69,79.38,0,1,1,100.0
TA/TO,Online TA,2,0,69,93.6,0,1,1,100.0
TA/TO,Online TA,2,0,69,99.45,0,1,2,50.0
TA/TO,Online TA,2,0,69,118.13,0,1,1,100.0
TA/TO,Online TA,2,0,69,209.0,0,2,2,100.0
TA/TO,Online TA,2,0,70,37.8,0,1,2,50.0
TA/TO,Online TA,2,0,70,73.0,0,1,1,100.0
TA/TO,Online TA,2,0,70,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,70,95.4,0,7,7,100.0
TA/TO,Online TA,2,0,70,107.95,0,1,1,100.0
TA/TO,Online TA,2,0,70,136.0,0,1,1,100.0
TA/TO,Online TA,2,0,70,173.0,0,1,1,100.0
TA/TO,Online TA,2,0,71,88.0,0,1,1,100.0
TA/TO,Online TA,2,0,71,102.6,0,1,1,100.0
TA/TO,Online TA,2,0,71,117.0,0,1,1,100.0
TA/TO,Online TA,2,0,71,124.95,0,1,1,100.0
TA/TO,Online TA,2,0,71,151.2,0,1,1,100.0
TA/TO,Online TA,2,0,71,152.1,0,1,1,100.0
TA/TO,Online TA,2,0,71,153.0,0,1,1,100.0
TA/TO,Online TA,2,0,71,168.3,0,1,2,50.0
TA/TO,Online TA,2,0,72,45.0,0,1,1,100.0
TA/TO,Online TA,2,0,72,50.4,0,1,1,100.0
TA/TO,Online TA,2,0,72,68.0,0,1,1,100.0
TA/TO,Online TA,2,0,72,74.8,0,1,2,50.0
TA/TO,Online TA,2,0,72,86.3,0,1,1,100.0
TA/TO,Online TA,2,0,72,93.0,0,1,2,50.0
TA/TO,Online TA,2,0,72,109.8,0,1,1,100.0
TA/TO,Online TA,2,0,72,118.8,0,1,1,100.0
TA/TO,Online TA,2,0,72,140.4,0,1,1,100.0
TA/TO,Online TA,2,0,72,159.3,0,1,1,100.0
TA/TO,Online TA,2,0,72,260.0,0,1,1,100.0
TA/TO,Online TA,2,0,73,48.0,0,2,2,100.0
TA/TO,Online TA,2,0,73,55.8,0,1,1,100.0
TA/TO,Online TA,2,0,73,73.8,0,2,2,100.0
TA/TO,Online TA,2,0,73,78.6,0,1,1,100.0
TA/TO,Online TA,2,0,73,88.0,0,1,1,100.0
TA/TO,Online TA,2,0,73,126.0,0,1,1,100.0
TA/TO,Online TA,2,0,73,140.0,0,1,2,50.0
TA/TO,Online TA,2,0,73,206.0,0,2,2,100.0
TA/TO,Online TA,2,0,74,46.0,0,1,1,100.0
TA/TO,Online TA,2,0,74,48.0,0,3,3,100.0
TA/TO,Online TA,2,0,74,71.28,0,1,1,100.0
TA/TO,Online TA,2,0,74,74.8,0,1,1,100.0
TA/TO,Online TA,2,0,74,76.0,0,1,1,100.0
TA/TO,Online TA,2,0,74,79.2,0,1,2,50.0
TA/TO,Online TA,2,0,74,86.0,0,3,3,100.0
TA/TO,Online TA,2,0,74,88.2,0,1,1,100.0
TA/TO,Online TA,2,0,74,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,74,105.3,0,1,1,100.0
TA/TO,Online TA,2,0,74,115.0,0,1,1,100.0
TA/TO,Online TA,2,0,74,117.3,0,1,2,50.0
TA/TO,Online TA,2,0,74,124.2,0,1,2,50.0
TA/TO,Online TA,2,0,74,127.8,0,1,1,100.0
TA/TO,Online TA,2,0,74,143.1,0,1,1,100.0
TA/TO,Online TA,2,0,74,252.0,0,1,1,100.0
TA/TO,Online TA,2,0,75,37.8,0,1,1,100.0
TA/TO,Online TA,2,0,75,70.69,0,1,1,100.0
TA/TO,Online TA,2,0,75,72.25,0,1,1,100.0
TA/TO,Online TA,2,0,75,74.8,0,1,1,100.0
TA/TO,Online TA,2,0,75,84.71,0,1,1,100.0
TA/TO,Online TA,2,0,75,93.6,0,1,2,50.0
TA/TO,Online TA,2,0,75,98.0,0,1,1,100.0
TA/TO,Online TA,2,0,75,126.0,0,1,1,100.0
TA/TO,Online TA,2,0,75,135.0,0,1,1,100.0
TA/TO,Online TA,2,0,75,150.3,0,1,1,100.0
TA/TO,Online TA,2,0,75,152.1,0,1,1,100.0
TA/TO,Online TA,2,0,76,42.0,0,1,2,50.0
TA/TO,Online TA,2,0,76,76.5,0,1,1,100.0
TA/TO,Online TA,2,0,76,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,76,98.25,0,1,1,100.0
TA/TO,Online TA,2,0,76,99.45,0,1,1,100.0
TA/TO,Online TA,2,0,76,100.3,0,1,1,100.0
TA/TO,Online TA,2,0,76,110.5,0,1,1,100.0
TA/TO,Online TA,2,0,76,126.0,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,77,72.25,0,1,1,100.0
TA/TO,Online TA,2,0,77,95.7,0,1,1,100.0
TA/TO,Online TA,2,0,77,120.0,0,3,3,100.0
TA/TO,Online TA,2,0,77,126.0,0,1,1,100.0
TA/TO,Online TA,2,0,77,132.0,0,1,1,100.0
TA/TO,Online TA,2,0,78,61.2,0,1,1,100.0
TA/TO,Online TA,2,0,78,90.63,0,1,1,100.0
TA/TO,Online TA,2,0,78,96.0,0,1,1,100.0
TA/TO,Online TA,2,0,78,142.2,0,1,1,100.0
TA/TO,Online TA,2,0,78,164.25,0,1,1,100.0
TA/TO,Online TA,2,0,78,240.0,0,1,1,100.0
TA/TO,Online TA,2,0,78,241.6,0,1,1,100.0
TA/TO,Online TA,2,0,79,71.28,0,1,1,100.0
TA/TO,Online TA,2,0,79,79.2,0,1,1,100.0
TA/TO,Online TA,2,0,79,99.0,0,1,1,100.0
TA/TO,Online TA,2,0,79,109.8,0,2,2,100.0
TA/TO,Online TA,2,0,79,114.0,0,1,1,100.0
TA/TO,Online TA,2,0,79,126.0,0,1,2,50.0
TA/TO,Online TA,2,0,79,130.0,0,1,1,100.0
TA/TO,Online TA,2,0,79,191.57,0,1,1,100.0
TA/TO,Online TA,2,0,80,69.5,0,1,1,100.0
TA/TO,Online TA,2,0,80,113.0,0,1,1,100.0
TA/TO,Online TA,2,0,80,149.4,0,1,3,33.33333333333333
TA/TO,Online TA,2,0,80,151.89,0,1,1,100.0
TA/TO,Online TA,2,0,81,32.4,0,1,1,100.0
TA/TO,Online TA,2,0,81,40.5,0,8,8,100.0
TA/TO,Online TA,2,0,81,41.4,0,4,4,100.0
TA/TO,Online TA,2,0,81,98.5,0,1,1,100.0
TA/TO,Online TA,2,0,81,112.5,0,1,1,100.0
TA/TO,Online TA,2,0,81,115.0,0,1,1,100.0
TA/TO,Online TA,2,0,81,123.0,0,2,2,100.0
TA/TO,Online TA,2,0,81,135.15,0,1,1,100.0
TA/TO,Online TA,2,0,81,150.0,0,2,2,100.0
TA/TO,Online TA,2,0,81,224.0,0,1,1,100.0
TA/TO,Online TA,2,0,82,42.0,0,2,2,100.0
TA/TO,Online TA,2,0,82,85.5,0,1,1,100.0
TA/TO,Online TA,2,0,82,123.0,0,1,1,100.0
TA/TO,Online TA,2,0,82,137.25,0,1,1,100.0
TA/TO,Online TA,2,0,82,150.3,0,1,1,100.0
TA/TO,Online TA,2,0,82,151.3,0,1,1,100.0
TA/TO,Online TA,2,0,82,155.7,0,1,1,100.0
TA/TO,Online TA,2,0,82,189.0,0,1,1,100.0
TA/TO,Online TA,2,0,83,88.4,0,1,1,100.0
TA/TO,Online TA,2,0,83,109.8,0,1,1,100.0
TA/TO,Online TA,2,0,83,119.0,0,1,1,100.0
TA/TO,Online TA,2,0,83,126.72,0,1,1,100.0
TA/TO,Online TA,2,0,83,159.3,0,1,2,50.0
TA/TO,Online TA,2,0,83,194.0,0,1,1,100.0
TA/TO,Online TA,2,0,84,37.8,0,2,2,100.0
TA/TO,Online TA,2,0,84,114.75,0,1,1,100.0
TA/TO,Online TA,2,0,84,134.0,0,1,1,100.0
TA/TO,Online TA,2,0,84,153.0,0,1,1,100.0
TA/TO,Online TA,2,0,84,177.3,0,1,1,100.0
TA/TO,Online TA,2,0,84,270.0,0,1,1,100.0
TA/TO,Online TA,2,0,85,37.8,0,1,1,100.0
TA/TO,Online TA,2,0,85,42.0,0,1,1,100.0
TA/TO,Online TA,2,0,85,113.4,0,1,1,100.0
TA/TO,Online TA,2,0,85,202.5,0,1,1,100.0
TA/TO,Online TA,2,0,86,56.4,0,1,1,100.0
